Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Big Girls Don't Cry (Personal)","Fergie","The Dutchess","Life","Playlist","USUM70609115","4AniPkv5vgdE1n6VKreiyI"
"Maneater","Daryl Hall & John Oates","H2O","Life","Playlist","USRC10301821","7j74lucZ59vqN67Ipe2ZcY"
"Controlla","Drake","Views","Life","Playlist","USCM51600080","3O8NlPh2LByMU9lSRSHedm"
"Faneto","Chief Keef","Back from the Dead 2","Life","Playlist","USZEG1500799","7EcE5yCPVZaZut1JqowbcI"
"BABA","Lvbel C5","BABA","Life","Playlist","TRUM72300286","7ah5CgXHNPBtoJsdPV1AKA"
"In My Room","Insane Clown Posse","Hell's Pit","Life","Playlist","US2X60400354","7jKHJoOij35nfpq6PYHlFH"
"PRAISE JAH IN THE MOONLIGHT","Hzino","PRAISE JAH IN THE MOONLIGHT","Life","Playlist","QZNN32313471","4YIGUPg1Xwih7x9IkjT4TB"
"テイク・ミー - Live at Chuo Kaikan Hall, Tokyo, Feb. 1982","CASIOPEA","MINT JAMS(Live)","Life","Playlist","JPAL00900810","3iFn1SsDaUDILHZWBAMUvo"
"love.","wave to earth","0.1 flaws and all.","Life","Playlist","KRA252300813","5rDXfGMWI6S8wkXR0MHsvv"
"My Alcoholic Friends","The Dresden Dolls","Yes, Virginia","Life","Playlist","NLA320581712","2gvmxusSOe3vNjNDjQWaso"
"Never Wanted To Dance","Mindless Self Indulgence","If","Life","Playlist","US2420809916","3nM1EJJ80pJGiG32WFfJxc"
"Sober to Death","Car Seat Headrest","Twin Fantasy","Life","Playlist","USMTD1710362","6kOHjAOLz9IvUiRGf72Kec"
"It's Called: Freefall","Rainbow Kitten Surprise","How to: Friend, Love, Freefall","Life","Playlist","USAT21800165","474uVhyGgK5MtY9gMcDgGl"
"Your Graduation","Modern Baseball","You're Gonna Miss It All","Life","Playlist","QMCE71300069","7kVoPBSlGghzLoQjODkxGD"
"I Threw Glass at My Friend's Eyes and Now I'm on Probation","Destroy Boys","Sorry, Mom","Life","Playlist","QZ4JJ1767621","5ot500QigZaa1tH5tQoR1C"
"Clay Pigeons","Michael Cera","True That","Life","Playlist","TCACK1587301","0XgRWgcs0Pcr9PSIdFWD4N"
"Peach","The Front Bottoms","Talon Of The Hawk","Life","Playlist","US37V1322205","5Smf4wKPzecYQfYqh9OxaZ"
"life imitates life","quannnic","kenopsia","Life","Playlist","QZS642189718","5E9qBEUja2yAjUPhQO8Gx7"
"Harness Your Hopes - B-side","Pavement","Brighten the Corners: Nicene Creedence Ed.","Life","Playlist","USMTD0880519","4vsoWZcvtvSsE0OiVvDDvX"
"*Sobs Quietly*","Mom Jeans.","Best Buds","Life","Playlist","TCACP1635561","794wvyVcaQpECvWCBQpaTB"
"Cut Your Hair","Pavement","Crooked Rain, Crooked Rain","Life","Playlist","USMTD9407904","4tBl1xhBg5PETpBvFnQmGl"
"Bang Bang Bang Bang","Sohodolls","Ribbed Music For The Numb Generation","Life","Playlist","GBHGV0700025","2qLSXZuIHMsKydCEFDchc3"
"Pros","City Morgue","My Bloody America","Life","Playlist","USUM72307183","7DpU9EmvUce0dxtJWoTVlK"
"betty","Taylor Swift","folklore","Life","Playlist","USUG12002848","5kI4eCXXzyuIUXjQra0Cxi"
"Murder On The Dancefloor","Sophie Ellis-Bextor","Read My Lips","Life","Playlist","GBAKW0100229","2Za2mUwmQoSxWPscaY2vxl"
"i dont want that many friends in the first place","quinn","i dont want that many friends in the first place","Life","Playlist","QZES92047508","10P4luHAHr1o5kqDa8NDIU"
"ok im cool","quinn","bleh","Life","Playlist","QZES92005835","2pDjxMXn7PLMIbd526fhRb"
"Jennifer’s Body","Ken Carson","A Great Chaos","Life","Playlist","USUM72314188","04hgBWsBDEyVP8pH0BCZbG"
"Succubus","Ken Carson","A Great Chaos","Life","Playlist","USUM72314198","2pcv4nUQqaZnJk1kYvCfXV"
"Fighting My Demons","Ken Carson","A Great Chaos","Life","Playlist","USUM72314187","2c7sRekhMGlj7u1WIIzoQu"
"Cuz I Love You","Lizzo","Cuz I Love You","Life","Playlist","USAT21900754","6YdQgWSpsxhVeX6Xmv3IFJ"
"ecstacy (slowed)","SUICIDAL-IDOL","ecstacy (slowed)","Life","Playlist","QZK6F2330686","1JgknGBbrfmEHeOZH051SS"
"ecstacy","SUICIDAL-IDOL","ecstacy","Life","Playlist","QZDA52266310","2CIlKt4lRwAAUx5fYgCBxN"
"Sexy Drug","Falling In Reverse","Just Like You (Deluxe Edition)","Life","Playlist","USEP41429003","4TncWhCfACwaIU8hllz8SQ"
"Crew (feat. Brent Faiyaz & Shy Glizzy)","GoldLink","At What Cost","Life","Playlist","USRC11602777","15EPc80XuFrb2LmOzGjuRg"
"Reggaeton Champagne","Bellakath","Kittyponeo","Life","Playlist","BK4DA2319233","7yIIeKUxTpn36X6CFJhgEi"
"To Catch a Predator","Insane Clown Posse","Bang! Pow! Boom! Nuclear","Life","Playlist","US2X60900958","6TdjL9oRhA9YuddwXZkw1B"
"Hokus Pokus","Insane Clown Posse","The Great Milenko","Life","Playlist","USIR29700339","3ij7wTT8OOy8MhkT6AS5aS"
"Boogie Woogie Wu","Insane Clown Posse","The Great Milenko","Life","Playlist","USIR29700347","2nKZMOEvOyTViP09HxBfXx"
"Chop Chop Slide","Insane Clown Posse","Bang! Pow! Boom! Nuclear","Life","Playlist","US2X61000976","2Msuiqt9sZojSKLVZcJp1l"
"Love Story","Indila","Mini World","Life","Playlist","FRUM71400048","6nGeLlakfzlBcFdZXteDq7"
"Stone's Throw","The Red Clay Strays","Moment of Truth","Life","Playlist","QZTVM2120623","3yryKlZnD9rlmE8Vm2AOV1"
"Literal Legend","Ayesha Erotica","Fresh Meat","Life","Playlist","DEKB72082774","2QDB4f6NqhhEagAhLIZIB5"
"Literal Legend - Remix","Ayesha Erotica","Fresh Meat","Life","Playlist","DEKB72082784","0iEPLTct87wFTWGPTBItFq"
"Cuchi Cuchi","Ayesha Erotica","CUMSHOT","Life","Playlist","DEKB72083002","54Fhg27914r8A1ybI7SK4t"
"I'll Do It","Ayesha Erotica","I'll Do It","Life","Playlist","DEKB72083445","54TtC7panYEEymLPoHZI1X"
"Crack Rock","Ayesha Erotica","Gangbang","Life","Playlist","DEKB72083140","5tYoOclUKmDJrnZA5nLDkD"
"they like the way i flirt!","trionóide ní chonchúir","they like the way i flirt!","Life","Playlist","QZMEP2306730","5nE9EfIhbiwPq5AaOAL9kU"
"All Around The World (La La La)","Princess Ayesha","All Around The World (La La La)","Life","Playlist","QZMHM2296865","1Z5dUDAVMPcP3liYejVmbt"
"Emo Boy","Ayesha Erotica","Big Juicy","Life","Playlist","DEKB72082811","0hVcvZOYo5vAOrtx7Yimxu"
"SoCal Girl","Chase Icon","SoCal Girl","Life","Playlist","QZMEP2313913","5rkXczEaROyDNylcK9sAZ6"
"Bad Things (with Camila Cabello)","mgk","bloom","Life","Playlist","USUM71609854","1PSBzsahR2AKwLJgx8ehBj"
"Trees","McCafferty","Forest Life","Life","Playlist","TCADJ1746029","2ZMxeRHTaoH1GgYAv16QyB"
"Floorboards","McCafferty","Forest Life","Life","Playlist","TCADJ1746032","6d8JXCyfFVNkL0eRzMUFRP"
"Nothing's New","Rio Romeo","Good God!","Life","Playlist","UK6KW2200112","0EF1EE8zusg3Y869e56JFd"
"The House with No Doorbell","McCafferty","The House With No Doorbell","Life","Playlist","TCAEL1916893","5g438GeSRCCZ99w9oWFSG6"
"Something In The Way","Nirvana","Nevermind (Remastered)","Life","Playlist","USGF19942512","1nFtiJxYdhtFfFtfXBv06s"
"Heart-Shaped Box","Nirvana","In Utero (Deluxe Edition)","Life","Playlist","USGF19960703","11LmqTE2naFULdEP94AUBa"
"Living Dead Girl","Rob Zombie","Hellbilly Deluxe","Life","Playlist","USGF19821204","10V8XpuyMoEcSMfM79WDET"
"Mascara","Deftones","Around the Fur","Life","Playlist","USMV29700144","4cLdpErILMO8Db8pQVAVcZ"
"Nobody","Avenged Sevenfold","Nobody","Life","Playlist","USWB12207175","4tjTsxTBcacHcx0AvWERLE"
"Bullet With Butterfly Wings - Remastered 2012","The Smashing Pumpkins","Mellon Collie And The Infinite Sadness (Deluxe Edition)","Life","Playlist","USVI21200897","6GtX0jaNL8IjVQfrDBx81z"
"Loser","Beck","Mellow Gold","Life","Playlist","USGF19463401","5PntSbMHC1ud6Vvl8x56qd"
"Take A Slice","Glass Animals","How To Be A Human Being","Life","Playlist","GB2DY1600027","37adYGaYaAWTGhBaOzX4Fh"
"J CHRIST","Lil Nas X","J CHRIST","Life","Playlist","USSM12308867","17CWWoszMuoGecCJzmOubE"
"Beachboy","McCafferty","Beachboy","Life","Playlist","TCACS1654660","70uQzsAyJ1vmloywhrO0ss"
"MOVE YO BODY - sped up","Bryansanon","MOVE YO BODY (sped up)","Life","Playlist","QZWFK2310873","1Z3egeO5qIoHXN5BkZgIlu"
"Nightcrawler (feat. Swae Lee & Chief Keef)","Travis Scott","Rodeo","Life","Playlist","USSM11506733","3xby7fOyqmeON8jsnom0AT"
"stereo love - slowed + reverb","slō","stereo love - slowed + reverb","Life","Playlist","GX5MX2253005","1F03SxeKdJKaxVpefvyxAn"
"Stereo Love - Sped Up Version","Stereo Lovers","Stereo Love (Sped Up Version)","Life","Playlist","QZUCN2200306","7AjU3sce5VrGGxHjGDy7ZZ"
"GOOD LOYAL THOTS","Odetari","GOOD LOYAL THOTS","Life","Playlist","QZES92330937","06tNJ27nVxbDwhiQMChWyr"
"LET ME SEE YA MOVE!","Lumi Athena","LET ME SEE YA MOVE!","Life","Playlist","QZQAY2326944","5z6IuFSIc3OrZGDC2Q9icP"
"Superpowers","Daniel Caesar","NEVER ENOUGH","Life","Playlist","USUG12209368","736PP5LTtREkDgktNmX3Gu"
"It's a Fine Day","JKRS","It's a Fine Day","Life","Playlist","QMFME2321638","4y4g8oUhA6SODQzbKY7GVp"
"FALL FROM THE SKY","RomancePlanet","FALL FROM THE SKY","Life","Playlist","QZWFK2357094","3Y2nuGdRaMRjKbquNAL52D"
"Lego Ring","Faye Webster","Lego Ring","Life","Playlist","US38W2349106","3bGMtDPWFXqPM7QecjVHlG"
"Plastic Jesus","Tia Blake","Folksongs & Ballads","Life","Playlist","FRZ537100060","5WNfllr5vx9PWc3e5B4eYi"
"Death Cup","Mom Jeans.","Best Buds","Life","Playlist","TCACP1635556","19aUuDd6udp1ACNo9t3IuZ"
"Lights","Ellie Goulding","An Introduction To Ellie Goulding EP","Life","Playlist","GBUM71001002","11ozIUBoXAgRTVWelDn4pL"
"Glad You Came","The Wanted","The Wanted (Special Edition)","Life","Playlist","GBUM71107952","3AGOgQzp0YcPH41u9p7dOp"
"Kiss Me Again - Nightcore Mix","Roy Bee","Kiss Me Again (Nightcore Mix)","Life","Playlist","DGA052326129","6UzrUSUTNjzKRhSyalzWNK"
"Harvey","Alex G","DSU","Life","Playlist","GBJET1400021","6h5RSqoai4xXxDbudJRvs1"
"bounce (i just wanna dance)","фрози","bounce","Life","Playlist","QZK6H2357238","7zirrBlMqY5UD6DIQa0Lut"
"Good Time","Owl City","The Midsummer Station","Life","Playlist","USUM71206288","1kPpge9JDLpcj15qgrPbYX"
"Caraphernelia","Pierce The Veil","Selfish Machines","Life","Playlist","US3X51016104","2G8PweZBBwTpyP8vpNQJK2"
"Sextape","Deftones","Diamond Eyes","Life","Playlist","USRE11000115","1EryAkZ0VHstC6haIxVBiE"
"Covet","Basement","Colourmeinkindness","Life","Playlist","USQU71206102","1AMADyXgIWayh5vXLZo2qF"
"Muzzle","Destroy Boys","Open Mouth, Open Heart","Life","Playlist","USHR22114701","5SQX4pwdAOTsoAmLO6RqZY"
"Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off","Panic! At The Disco","A Fever You Can't Sweat Out","Life","Playlist","US56V0507707","5eB7w8UZJKjL5XmnC6Pctg"
"2 days into college","Aimee Carty","2 days into college","Life","Playlist","QZWFH2353735","1v4m9GLt7lpFM5iOvwQZrU"
"Got the Life","Korn","Follow The Leader","Life","Playlist","USSM19801763","6nJPHXRpKYv2yqtalEjKy5"
"Praise Jah In The Moonlight","YG Marley","Praise Jah In The Moonlight","Life","Playlist","CH7811111177","3h5TiWTqGxjSjFrbruPFH9"
"New Bottega","Torren Foot","New Bottega","Life","Playlist","AUDCB1702286","05IOuexttkZG6eQLFi3v40"
"Movin' Out (Anthony's Song)","Billy Joel","The Stranger (Legacy Edition)","Life","Playlist","USSM17700369","16GUMo6u3D2qo9a19AkYct"
"Come On Eileen","Dexys Midnight Runners","Too Rye Ay","Life","Playlist","GBF088200006","3MrWxJaD2AT0W9DjWF64Vm"
"Häschenparty (feat. Michael Wendler) - Single Version","Schnuffel","Unbesiegt","Life","Playlist","DEE860800689","2FC82Ws0t43Qrv5cX0KlfS"
"Bunny Party","Nawrras Music","Bunny Party","Life","Playlist","GB8KE2315067","7sm8erq84KNSYh82VBxBwJ"
"Mega Sequencia Toma Bala","Music4YOU","Mega Sequencia Toma Bala","Life","Playlist","QZQAY2318807","6LyD5aNNPsBXtB06Dha5IE"
"Brain Stew","Green Day","Insomniac","Life","Playlist","USRE19500211","1nLnpLXvl68RZCSjfkyiaa"
"East Coast","chacee","East Coast","Life","Playlist","AEA2L2328267","3HtRIA5VdQ7wtMTaRPgLVK"
"Sandy - Bonus Track","Alex G","Rules","Life","Playlist","GBJET1400073","1bUrHypxF7NxE1c5hhsnJ8"
"Dragostea Din Tei - W&W Remix","O-Zone","Dragostea Din Tei (W&W Remix)","Life","Playlist","NL4VT2100001","0qRqEXT0bfAyAoVpA3qCuW"
"Wet","Dazey and the Scouts","Maggot","Life","Playlist","QMPKX1723029","7yBjQ29XKxHlxuqycHuvmm"
"Budapest","George Ezra","Wanted on Voyage (Expanded Edition)","Life","Playlist","GBARL1400477","2ixsaeFioXJmMgkkbd4uj1"
"Buzzcut Season","Lorde","Pure Heroine","Life","Playlist","NZUM71300123","51QEyJI5M7uyd8DOh9tqQY"
"(She's) Just a Phase","Puma Blue","Swum Baby","Life","Playlist","GBKPL1782943","600uAlmfRmnPG7b2whsVTI"
"One Love / People Get Ready","Bob Marley & The Wailers","Legend - The Best Of Bob Marley And The Wailers","Life","Playlist","GBAAN7790002","2BSwGHTh4kmckqXQfaCaAp"
"Three Little Birds","Bob Marley & The Wailers","Legend - The Best Of Bob Marley And The Wailers","Life","Playlist","USIR27700016","7vggqxNKwd6xdRoYS0pQtM"
"Redemption Song","Bob Marley & The Wailers","Uprising","Life","Playlist","USIR28000018","26PwuMotZqcczKLHi4Htz3"
"Taking What's Not Yours","TV Girl","Who Really Cares","Life","Playlist","USCGH1682127","53mChDyESfwn9Dz8poHRf6"
"Tear You Apart","She Wants Revenge","She Wants Revenge","Life","Playlist","USUM70503877","3urJUvRhgMrwydaTQFVEg9"
"Sugar","System Of A Down","System Of A Down","Life","Playlist","USSM19800759","31RTFPrB7wmYBhlkM2ILXG"
"Faget","Korn","Korn","Life","Playlist","USSM10025589","7kVrQ79jg4nd1r6H9CrmIk"
"7 Words","Deftones","Adrenaline","Life","Playlist","USMV20000029","6DoXuH326aAYEN8CnlLmhP"
"Mass Anasthesia","Mediavolo","A Secret Sound","Life","Playlist","DEDE20600023","4N9VQJ1pDvreqQr8SrCI9n"
"Faded","Alan Walker","Faded","Life","Playlist","NOG841549010","7gHs73wELdeycvS48JfIos"
"Bloom (Cover)","SOLOMON","Bloom (Cover)","Life","Playlist","GBAYE2301906","0ZnwNPqRhFcDtaSkiMbrIR"
"Can I Call You Rose?","Thee Sacred Souls","Thee Sacred Souls","Life","Playlist","USA2B2033442","6IAuH3hgTRpUUdmOGubXGS"
"Femme Fatale","The Velvet Underground","The Velvet Underground & Nico 45th Anniversary","Life","Playlist","USPR36702761","3PG7BAJG9WkmNOJOlc4uAo"
"Enter Sandman (Remastered)","Metallica","Metallica (Remastered)","Life","Playlist","QMKHM1900001","3VqHuw0wFlIHcIPWkhIbdQ"
"Nothing Else Matters (Remastered)","Metallica","Metallica (Remastered)","Life","Playlist","QMKHM1900008","2CtemffYhT0DJWcT1XW047"
"One (Remastered)","Metallica","...And Justice for All (Remastered Deluxe Box Set)","Life","Playlist","QMKHM1700138","0LAcM6I7ijW4VVW0aytl1t"
"Fade To Black (Remastered)","Metallica","Ride The Lightning (Deluxe Remaster)","Life","Playlist","USEE10170110","0dqGfCMAGyDgpUAgLNOjWd"
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster","The Smiths","Hatful of Hollow","Life","Playlist","GBCRL1100072","6BrMEbPSSj55nQhkgf6DnE"
"Velouria","Pixies","Bossanova","Life","Playlist","GBAFL9700101","0lBO2VOhlNNx879Fjd9XY3"
"Birds Dont Sing","TV Girl","French Exit","Life","Playlist","USHM21438136","21LkHnuxPxVrOZ5gCaG7aM"
"Savage Good Boy","Japanese Breakfast","Jubilee","Life","Playlist","USJ5G2022507","0EredcGoVUJTRiBLmwI0AO"
"Paprika","Japanese Breakfast","Jubilee","Life","Playlist","USJ5G2022501","3zyqphgXvgHe436IMKeey3"
"Moonlight on the River","Mac DeMarco","This Old Dog","Life","Playlist","QMMZN1701309","2fhOljbX79loRcdl47SFye"
"Dreams","The Cranberries","Everybody Else Is Doing It, So Why Can't We?","Life","Playlist","USIR29300080","4JGKZS7h4Qa16gOU3oNETV"
"Sunrise","Norah Jones","Feels Like Home","Life","Playlist","USBN20300893","7zkLpY72g6lKQbiHDqri1S"
"Yesterday - Remastered 2009","The Beatles","Help! (Remastered)","Life","Playlist","GBAYE0601477","3BQHpFgAp4l80e1XslIjNI"
"Sacrifice","London After Midnight","Selected Scenes from the End of the World","Life","Playlist","USCYY0510025","4EJjwH5VKFYfhjji1lDmiH"
"My Own Summer (Shove It)","Deftones","Around the Fur","Life","Playlist","USMV29700142","1158ckiB5S4cpsdYHDB9IF"
"WHAT NOW?","DC The Don","WHAT NOW?","Life","Playlist","USA2P2134020","6GHyAgfRa1zkNLh6C9NHOU"
"GUMMO","6ix9ine","Day69: Graduation Day","Life","Playlist","QMEU31720103","2HBtd9MYDd2xDVu8Zc6pwt"
"Psycho","Jack Kittel","Psycho","Life","Playlist","TCACJ1504855","7Ic12BgSrOcE8TNiyBMDV7"
"Per Aspera Ad Inferi","Ghost","Infestissumam (Deluxe Version)","Life","Playlist","USUM71301929","7yD3gWx3XTQ7UZivdvabv7"
"Kiss The Go-Goat","Ghost","Seven Inches Of Satanic Panic","Life","Playlist","USC4R1902749","56k2ztFw7hQRzDeoe80pJo"
"Entombed","Deftones","Koi No Yokan","Life","Playlist","USRE11200412","4bLCPfBLKlqiONo6TALTh5"
"Make Me Bad","Korn","Issues","Life","Playlist","USSM19922483","286ek1kspX7VFaheXFSvPk"
"Beauty School","Deftones","Diamond Eyes","Life","Playlist","USRE11000113","5sUCU4eiyf0pplIJ7OGEoc"
"Dai the Flu","Deftones","Around the Fur","Life","Playlist","USMV29700149","2cN7qiHMJflO91pkG9HoO1"
"Root","Deftones","Adrenaline","Life","Playlist","USMV29500023","2jkZB94i573H134wKmsw2y"
"only tomorrow","my bloody valentine","m b v","Life","Playlist","GBCEL2000162","7gjo7CYtOAcm0q8hGEHQ23"
"Aerials","System Of A Down","Toxicity","Life","Playlist","USSM10107264","4e9eGQYsOiBcftrWXwsVco"
"Besitos","Pierce The Veil","Selfish Machines (Reissue)","Life","Playlist","US3X51025901","163ZkKtGjrCU3GquoCqiZZ"
"I Don't Care If You're Contagious","Pierce The Veil","Selfish Machines (Reissue)","Life","Playlist","US3X51025909","69okqylQdHUe90a70Q2ued"
"Bulls In The Bronx","Pierce The Veil","Collide With The Sky","Life","Playlist","US5261216605","23UoI3jlFiWdo5jadUYo69"
"Beware","Deftones","Saturday Night Wrist","Life","Playlist","USMV20600283","2ASygm7048ssav4ekbehPS"
"About A Girl","Nirvana","Nirvana","Life","Playlist","USUG10200084","55yvzYuvJYG2RUEnMK78tr"
"Crust Bucket","The Frights","The Frights","Life","Playlist","USDHM1327773","6YWtvUPKgCYSiPDBuAjj0Q"
"The Spell of Mathematics","Deftones","Ohms","Life","Playlist","USRE12000797","6tFjBPdrwXhIpdR6i59DVx"
"And I Love Her","Kurt Cobain","Montage Of Heck: The Home Recordings","Life","Playlist","USUM71514609","7x4b0UccXSKBWxWmjcrG2T"
"My Girlfriend Is a Witch","October Country","October Country (Expanded Edition)","Life","Playlist","USSM10400645","18DaSMSqc40nV8cDhdLemj"
"Lavender Kiss","The Licks","Lavender Kiss","Life","Playlist","QZAPG1824407","70oY6gKgHfMlVLVxFROeiA"
"Drink","Destroy Boys","Open Mouth, Open Heart","Life","Playlist","USHR22114708","1BPrb82sw4NISXgRfdBFRS"
"Nice Nice","Dazey and the Scouts","Maggot","Life","Playlist","QMPKX1723034","373l9cM4CCZIDlIBh883Nw"
"Crybaby","Destroy Boys","Make Room","Life","Playlist","UST8K1875792","61a0LXQA7wJ64CGzttDaN9"
"Nerve","Destroy Boys","Make Room","Life","Playlist","UST8K1875790","7beJ77YtreQqjHQJEQdbxd"
"Lights Out","Mindless Self Indulgence","If","Life","Playlist","US2420809918","0YKPrW5i0gcJ9e5GNSAQti"
"Shut Me Up","Mindless Self Indulgence","You'll Rebel to Anything (Expanded and Remastered 2008)","Life","Playlist","US68L0500001","3oZUlZMXkj51AyYG8lGaE7"
"What Do They Know?","Mindless Self Indulgence","You'll Rebel to Anything (Expanded and Remastered 2008)","Life","Playlist","US68L0500006","5abubE0dYFaEPDeM2sZ4TY"
"Never Wanted To Dance","Mindless Self Indulgence","If","Life","Playlist","US2420809916","1vOdNMCzhbdz2tMQJYsHJB"
"Faggot","Mindless Self Indulgence","Frankenstein Girls Will Seem Strangely Sexy","Life","Playlist","USEE19900577","09RhTAi0nuzCs5KS2XWSs5"
"Bitches","Mindless Self Indulgence","Frankenstein Girls Will Seem Strangely Sexy","Life","Playlist","USEE19900304","7wwLxmUVLCfySaJ0fdyelI"
"Before the World Was Big","Girlpool","Before The World Was Big","Life","Playlist","GBDNH1500023","1H0yDK57cwQ51e7vQcRzmR"
"Jump the Turnstile","Jordana","Summer's Over","Life","Playlist","QM5BK1900506","1YNcvRZoNJUjR4opG7Qr9o"
"Louise","TV Girl","French Exit","Life","Playlist","USHM21438137","263KsGZODTZouh3RFGNaLX"
"Melanie","TV Girl","Lonely Women","Life","Playlist","USHM21316365","3D8aCumqG5rdGNdQ6a9RZ1"
"Daughter of a Cop","TV Girl","French Exit","Life","Playlist","USHM21438142","5cct9ToyRPLyfELg3JfWqx"
"7 Days Til Sunday","TV Girl","Death of a Party Girl","Life","Playlist","USDY41861505","1EKDVrhKvTdI8tIJ1oGyii"
"Sleeping with the Enemy","TV Girl","The Night in Question: French Exit Outtakes","Life","Playlist","USDY42073310","0tTAK9lTYMdlDduc1ll9vp"
"Average Guy (Blame)","TV Girl","Average Guy (Blame)","Life","Playlist","QZWV32342637","1ZJaZDD8D9SqmBNAXehB6H"
"Easier to Cry","TV Girl","Lonely Women","Life","Playlist","USHM21316364","0uQ7HycayQUrj7Y8eh9OK5"
"Edward 40hands","Mom Jeans.","Best Buds","Life","Playlist","TCACP1635559","6MExehlWTF49eRhXAXRpB1"
"Scott Pilgrim vs. My GPA","Mom Jeans.","Best Buds","Life","Playlist","TCACP1635569","4yXKLDrHYrffSVmQOFdbDA"
"If You Can't Hang","Sleeping With Sirens","Let's Cheers To This","Life","Playlist","USEK71113202","2Tc9VznHtQUmfOgE3L1RdN"
"Nobody","Skindred","Babylon (Revised Online Music)","Life","Playlist","USAT20400765","581mukhDjta60CCwpvnjL9"
"There Stands The Glass","Webb Pierce","20th Century Masters: The Millennium Collection: Best Of Webb Pierce","Life","Playlist","USMC15384256","0VxX3RBKO46Ky6XgvN0bME"
"Big Iron","Marty Robbins","Gunfighter Ballads And Trail Songs","Life","Playlist","USSM15901193","0AQquaENerGps8BQmbPw14"
"Cowpoke","Colter Wall","Western Swing & Waltzes and Other Punchy Songs","Life","Playlist","QZLGF2000009","1FJDhcC36CbA16lMIxgT1F"
"Jambalaya (On The Bayou)","Hank Williams","The Complete Hank Williams","Life","Playlist","USF095225370","2KJOfVTxWkbtRMGByeEQ7V"
"I'm So Lonesome I Could Cry","Hank Williams","Moanin' The Blues (Expanded Edition)","Life","Playlist","USPR34900126","0hveAq1VSNWo9MQYGMHvFF"
"Smells Like Teen Spirit","Nirvana","Nevermind (Remastered)","Life","Playlist","USGF19942501","5ghIJDpPoe3CfHMGu71E6T"
"Come As You Are","Nirvana","Nevermind (Remastered)","Life","Playlist","USGF19942503","4P5KoWXOxwuobLmHXLMobV"
"Under The Bridge","Red Hot Chili Peppers","Blood Sugar Sex Magik","Life","Playlist","USWB19901576","5WeMY5Yfd7LQmHhIQ0Qh39"
"1979","The Smashing Pumpkins","Mellon Collie And The Infinite Sadness","Life","Playlist","USVI29500052","5KRRcT67VNIZUygEbMoIC1"
"Scar Tissue","Red Hot Chili Peppers","Californication (Deluxe Edition)","Life","Playlist","USWB19900674","1G391cbiT3v3Cywg8T7DM1"
"Californication","Red Hot Chili Peppers","Californication (Deluxe Edition)","Life","Playlist","USWB19900690","48UPSzbZjgc449aqz8bxox"
